,invoice,stock_code,description,quantity,invoice_date,price,customer_id,country
45319,493432,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,1,2010-04-01 12:30:00,3.75,14680.0,United Kingdom
45320,493432,21217,RED SPOTTY ROUND CAKE TINS,2,2010-04-01 12:30:00,9.95,14680.0,United Kingdom
45321,493432,20914,SET/5 RED SPOTTY LID GLASS BOWLS,1,2010-04-01 12:30:00,2.95,14680.0,United Kingdom
45322,493432,21558,SKULL LUNCHBOX WITH CUTLERY ,1,2010-04-01 12:30:00,2.55,14680.0,United Kingdom
45323,493432,22353,LUNCHBOX WITH CUTLERY FAIRY CAKES ,2,2010-04-01 12:30:00,2.55,14680.0,United Kingdom
45324,493432,21559,STRAWBERRY LUNCHBOX WITH CUTLERY,2,2010-04-01 12:30:00,2.55,14680.0,United Kingdom
45325,493432,21556,CERAMIC STRAWBERRY MONEY BOX,3,2010-04-01 12:30:00,2.55,14680.0,United Kingdom
45326,493432,20718,RED SPOTTY SHOPPER BAG,2,2010-04-01 12:30:00,1.25,14680.0,United Kingdom
45327,493432,20725,LUNCH BAG RED SPOTTY,10,2010-04-01 12:30:00,1.65,14680.0,United Kingdom
45328,493432,22073,RETRO SPOT STORAGE JAR,1,2010-04-01 12:30:00,3.75,14680.0,United Kingdom
45329,493432,21533,RETRO SPOT LARGE MILK JUG,1,2010-04-01 12:30:00,4.95,14680.0,United Kingdom
45330,493432,22072,TEA CUP AND SAUCER RETRO SPOT,2,2010-04-01 12:30:00,3.75,14680.0,United Kingdom
45331,493432,21537,RETRO SPOTS PUDDING BOWL,1,2010-04-01 12:30:00,4.25,14680.0,United Kingdom
45332,493432,21527,RETRO SPOT TRADITIONAL TEAPOT ,5,2010-04-01 12:30:00,7.95,14680.0,United Kingdom
45333,493432,21531,RETRO SPOT SUGAR JAM BOWL,2,2010-04-01 12:30:00,2.55,14680.0,United Kingdom
45334,493432,21535,RETRO SPOT SMALL MILK JUG,2,2010-04-01 12:30:00,2.55,14680.0,United Kingdom
45335,493432,21232,STRAWBERRY CERAMIC TRINKET BOX,7,2010-04-01 12:30:00,1.25,14680.0,United Kingdom
45336,493432,21231,SWEETHEART CERAMIC TRINKET BOX,4,2010-04-01 12:30:00,1.25,14680.0,United Kingdom
45337,493432,37503,TEA TIME CAKE STAND IN GIFT BOX,2,2010-04-01 12:30:00,10.75,14680.0,United Kingdom
45338,493432,21844,RETRO SPOT MUG,2,2010-04-01 12:30:00,2.95,14680.0,United Kingdom
45339,493432,21874,GIN AND TONIC MUG,2,2010-04-01 12:30:00,1.25,14680.0,United Kingdom
45340,493433,84991,60 TEATIME FAIRY CAKE CASES,24,2010-04-01 12:51:00,0.55,14709.0,United Kingdom
45341,493433,15060B,FAIRY CAKE DESIGN UMBRELLA,4,2010-04-01 12:51:00,3.75,14709.0,United Kingdom
45342,493433,85099C,JUMBO  BAG BAROQUE BLACK WHITE,20,2010-04-01 12:51:00,1.95,14709.0,United Kingdom
45343,493433,21928,JUMBO BAG SCANDINAVIAN PAISLEY,20,2010-04-01 12:51:00,1.95,14709.0,United Kingdom
45344,493433,21929,JUMBO BAG PINK VINTAGE PAISLEY,30,2010-04-01 12:51:00,1.95,14709.0,United Kingdom
45345,493433,85099B,JUMBO BAG RED WHITE SPOTTY ,20,2010-04-01 12:51:00,1.95,14709.0,United Kingdom
45346,493433,21843,RETRO SPOT CAKE STAND,2,2010-04-01 12:51:00,10.95,14709.0,United Kingdom
45347,493433,48185,DOOR MAT FAIRY CAKE,4,2010-04-01 12:51:00,6.75,14709.0,United Kingdom
45348,493433,48188,DOOR MAT WELCOME PUPPIES,2,2010-04-01 12:51:00,6.75,14709.0,United Kingdom
45349,493433,48111,DOOR MAT 3 SMILEY CATS,2,2010-04-01 12:51:00,6.75,14709.0,United Kingdom
45350,493433,48194,DOORMAT HEARTS,2,2010-04-01 12:51:00,6.75,14709.0,United Kingdom
45351,493433,21232,STRAWBERRY CERAMIC TRINKET BOX,24,2010-04-01 12:51:00,1.25,14709.0,United Kingdom
45352,493433,37503,TEA TIME CAKE STAND IN GIFT BOX,6,2010-04-01 12:51:00,10.75,14709.0,United Kingdom
45353,493433,37502,TEA TIME MUG IN GIFT BOX,6,2010-04-01 12:51:00,2.95,14709.0,United Kingdom
45354,493434,22064,PINK DOUGHNUT TRINKET POT ,48,2010-04-01 12:54:00,1.45,13798.0,United Kingdom
45355,493434,21355,TOAST ITS - I LOVE YOU ,288,2010-04-01 12:54:00,1.05,13798.0,United Kingdom
45356,493434,21181,PLEASE ONE PERSON  METAL SIGN,48,2010-04-01 12:54:00,1.85,13798.0,United Kingdom
45357,493434,21080,SET/20 RED SPOTTY PAPER NAPKINS ,96,2010-04-01 12:54:00,0.64,13798.0,United Kingdom
45358,493434,84520D,PACK OF 20 FAIRY CAKE PAPER NAPKINS,96,2010-04-01 12:54:00,0.64,13798.0,United Kingdom
45359,493434,21843,RETRO SPOT CAKE STAND,24,2010-04-01 12:54:00,9.95,13798.0,United Kingdom
45360,493434,37450,CERAMIC CAKE BOWL + HANGING CAKES,18,2010-04-01 12:54:00,2.55,13798.0,United Kingdom
45361,493434,84596F,SMALL MARSHMALLOWS PINK BOWL,72,2010-04-01 12:54:00,1.06,13798.0,United Kingdom
45362,493434,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,72,2010-04-01 12:54:00,1.06,13798.0,United Kingdom
45363,493435,21988,PACK OF 6 SKULL PAPER PLATES,4,2010-04-01 12:57:00,0.85,13206.0,United Kingdom
45364,493435,22100,SKULLS SQUARE TISSUE BOX,6,2010-04-01 12:57:00,1.25,13206.0,United Kingdom
45365,493435,21989,PACK OF 20 SKULL PAPER NAPKINS,6,2010-04-01 12:57:00,0.85,13206.0,United Kingdom
45366,493435,21987,PACK OF 6 SKULL PAPER CUPS,7,2010-04-01 12:57:00,0.65,13206.0,United Kingdom
45367,493435,84596E,SMALL LICORICE DES PINK BOWL,6,2010-04-01 12:57:00,1.25,13206.0,United Kingdom
45368,493435,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,4,2010-04-01 12:57:00,1.25,13206.0,United Kingdom
45369,493435,21082,SET/20 FRUIT SALAD PAPER NAPKINS ,6,2010-04-01 12:57:00,0.85,13206.0,United Kingdom
45370,493435,20913,SET/5 BLUE SPOTTY LID GLASS BOWLS,1,2010-04-01 12:57:00,2.95,13206.0,United Kingdom
45371,493435,22136,LOVE HEART SOCK HANGER,6,2010-04-01 12:57:00,1.65,13206.0,United Kingdom
45372,493435,20675,BLUE SPOTTY BOWL,5,2010-04-01 12:57:00,1.25,13206.0,United Kingdom
45373,493435,21836,GINGHAM OVEN GLOVE RED HEART ,4,2010-04-01 12:57:00,3.75,13206.0,United Kingdom
45374,493435,84559A,3D SHEET OF DOG STICKERS,8,2010-04-01 12:57:00,0.85,13206.0,United Kingdom
45375,493435,84578,ELEPHANT TOY WITH BLUE T-SHIRT,4,2010-04-01 12:57:00,3.75,13206.0,United Kingdom
45376,493435,21026,SPACE OWL,10,2010-04-01 12:57:00,1.25,13206.0,United Kingdom
45377,493435,21472,LADYBIRD + BEE RAFFIA FOOD COVER,3,2010-04-01 12:57:00,3.75,13206.0,United Kingdom
45378,493435,37112,YELLOW BIRDS FELT DES FOODCOVER,2,2010-04-01 12:57:00,3.75,13206.0,United Kingdom
45379,493435,84031B,CHARLIE LOLA BLUE HOT WATER BOTTLE ,24,2010-04-01 12:57:00,1.95,13206.0,United Kingdom
45380,493435,72800D,S/4 BLUE DINNER CANDLE SILVER FLOCK,12,2010-04-01 12:57:00,0.79,13206.0,United Kingdom
45381,493435,21488,RED WHITE SCARF  HOT WATER BOTTLE,24,2010-04-01 12:57:00,3.45,13206.0,United Kingdom
45382,493435,72038P,PRICE'S CANDLE PEACH,200,2010-04-01 12:57:00,0.08,13206.0,United Kingdom
45383,493435,72484,ROSES IN WHITE HEART CANDLE ,48,2010-04-01 12:57:00,0.38,13206.0,United Kingdom
45384,493435,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,36,2010-04-01 12:57:00,1.25,13206.0,United Kingdom
45385,493435,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,24,2010-04-01 12:57:00,1.95,13206.0,United Kingdom
45386,493435,10120,DOGGY RUBBER,30,2010-04-01 12:57:00,0.21,13206.0,United Kingdom
45387,493435,16237,SLEEPING CAT ERASERS,30,2010-04-01 12:57:00,0.21,13206.0,United Kingdom
45388,493435,21678,PAISLEY PATTERN  STICKERS,2,2010-04-01 12:57:00,0.85,13206.0,United Kingdom
45389,493435,22319,HAIRCLIPS FORTIES FABRIC ASSORTED,12,2010-04-01 12:57:00,0.65,13206.0,United Kingdom
45390,493435,22036,DINOSAUR BIRTHDAY CARD,12,2010-04-01 12:57:00,0.42,13206.0,United Kingdom
45391,493435,21504,SKULLS GREETING CARD,12,2010-04-01 12:57:00,0.42,13206.0,United Kingdom
45392,493435,21507,"ELEPHANT, BIRTHDAY CARD, ",12,2010-04-01 12:57:00,0.42,13206.0,United Kingdom
45393,493435,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,12,2010-04-01 12:57:00,0.42,13206.0,United Kingdom
45394,493435,22028,PENNY FARTHING BIRTHDAY CARD,12,2010-04-01 12:57:00,0.42,13206.0,United Kingdom
45395,493435,22025,RING OF ROSES BIRTHDAY CARD,12,2010-04-01 12:57:00,0.42,13206.0,United Kingdom
45396,493435,22033,BOTANICAL ROSE GREETING CARD,12,2010-04-01 12:57:00,0.42,13206.0,United Kingdom
45397,493435,21788,KIDS RAIN MAC BLUE,6,2010-04-01 12:57:00,0.85,13206.0,United Kingdom
45398,493435,21789,KIDS RAIN MAC PINK,4,2010-04-01 12:57:00,0.85,13206.0,United Kingdom
45399,493435,22332,SKULLS PARTY BAG + STICKER SET,6,2010-04-01 12:57:00,1.65,13206.0,United Kingdom
45400,493435,21679,SKULLS  STICKERS,23,2010-04-01 12:57:00,0.85,13206.0,United Kingdom
45401,493435,21678,PAISLEY PATTERN  STICKERS,2,2010-04-01 12:57:00,0.85,13206.0,United Kingdom
45402,493435,22040,BOTANICAL ROSE GIFT WRAP,25,2010-04-01 12:57:00,0.42,13206.0,United Kingdom
45403,493435,21498,RED SPOTS  WRAP ,25,2010-04-01 12:57:00,0.42,13206.0,United Kingdom
45404,493435,21495,SKULLS WRAP,25,2010-04-01 12:57:00,0.42,13206.0,United Kingdom
45405,493435,16207A,PINK STRAWBERRY HANDBAG ,3,2010-04-01 12:57:00,2.95,13206.0,United Kingdom
45406,493435,40046A,RED DAISY PAPER LAMPSHADE,7,2010-04-01 12:57:00,1.25,13206.0,United Kingdom
45407,493435,40016,CHINESE DRAGON PAPER LANTERNS,12,2010-04-01 12:57:00,0.42,13206.0,United Kingdom
45408,493435,20727,LUNCH BAG  BLACK SKULL.,5,2010-04-01 12:57:00,1.65,13206.0,United Kingdom
45409,493435,51008,AFGHAN SLIPPER SOCK PAIR,10,2010-04-01 12:57:00,3.45,13206.0,United Kingdom
45410,493435,20712,JUMBO BAG WOODLAND ANIMALS,8,2010-04-01 12:57:00,1.95,13206.0,United Kingdom
45411,493435,21675,BUTTERFLIES STICKERS,6,2010-04-01 12:57:00,0.85,13206.0,United Kingdom
45412,493435,21929,JUMBO BAG PINK VINTAGE PAISLEY,11,2010-04-01 12:57:00,1.95,13206.0,United Kingdom
45413,493435,72232,FENG SHUI PILLAR CANDLE,24,2010-04-01 12:57:00,0.19,13206.0,United Kingdom
45414,493435,84007,MAGIC GARDEN MOUNT FUJI,6,2010-04-01 12:57:00,2.55,13206.0,United Kingdom
45415,493435,84288B,SET/2 BLUE  NOODLE BASKETS,4,2010-04-01 12:57:00,1.95,13206.0,United Kingdom
45416,493435,21714,CITRONELLA CANDLE GARDEN POT,6,2010-04-01 12:57:00,1.25,13206.0,United Kingdom
45417,493435,84992,72 SWEETHEART FAIRY CAKE CASES,24,2010-04-01 12:57:00,0.55,13206.0,United Kingdom
45418,493435,22133,PINK LOVE HEART SHAPE CUP,12,2010-04-01 12:57:00,0.85,13206.0,United Kingdom
45419,493435,17039,INLAID WOOD INCENSE HOLDER,10,2010-04-01 12:57:00,0.29,13206.0,United Kingdom
45420,493435,22352,LUNCHBOX WITH CUTLERY RETROSPOT ,6,2010-04-01 12:57:00,2.55,13206.0,United Kingdom
45421,493435,21544,SKULLS  WATER TRANSFER TATTOOS ,10,2010-04-01 12:57:00,0.85,13206.0,United Kingdom
45422,493435,85231B,CINAMMON SET OF 9 T-LIGHTS,6,2010-04-01 12:57:00,0.85,13206.0,United Kingdom
45423,493435,85231L,LAVENDER SCENTED SET/9 T-LIGHTS,6,2010-04-01 12:57:00,0.85,13206.0,United Kingdom
45424,493435,85049B,LUSH GREENS RIBBONS,8,2010-04-01 12:57:00,1.25,13206.0,United Kingdom
45425,493435,15036,ASSORTED COLOURS SILK FAN,12,2010-04-01 12:57:00,0.65,13206.0,United Kingdom
45426,493435,21440,12 MINI TOADSTOOL PEGS,24,2010-04-01 12:57:00,1.25,13206.0,United Kingdom
45427,493435,22132,RED LOVE HEART SHAPE CUP,12,2010-04-01 12:57:00,0.85,13206.0,United Kingdom
45428,493435,84558A,3D DOG PICTURE PLAYING CARDS,6,2010-04-01 12:57:00,2.95,13206.0,United Kingdom
45429,493436,20868,SILVER FABRIC MIRROR,240,2010-04-01 13:03:00,0.38,13694.0,United Kingdom
45430,493436,20869,GOLD FABRIC MIRROR,240,2010-04-01 13:03:00,0.38,13694.0,United Kingdom
45431,493436,35004P,SET OF 3 PINK FLYING DUCKS,12,2010-04-01 13:03:00,1.95,13694.0,United Kingdom
45432,493436,35004G,SET OF 3 GOLD FLYING DUCKS,12,2010-04-01 13:03:00,1.95,13694.0,United Kingdom
45433,493436,46776A,WOVEN BUBBLE GUM CUSHION COVER,24,2010-04-01 13:03:00,1.25,13694.0,United Kingdom
45434,493436,46776B,WOVEN BERRIES CUSHION COVER ,24,2010-04-01 13:03:00,1.25,13694.0,United Kingdom
45435,493436,46776E,WOVEN CANDY CUSHION COVER ,12,2010-04-01 13:03:00,1.25,13694.0,United Kingdom
45436,493436,46776C,WOVEN FROST CUSHION COVER,12,2010-04-01 13:03:00,1.25,13694.0,United Kingdom
45437,493436,46776F,WOVEN ROSE GARDEN CUSHION COVER ,12,2010-04-01 13:03:00,1.25,13694.0,United Kingdom
45438,493436,72800C,S/4 PINK DINNER CANDLE SILVER FLOCK,252,2010-04-01 13:03:00,0.79,13694.0,United Kingdom
45439,493436,72799F,IVORY PILLAR CANDLE GOLD FLOCK,480,2010-04-01 13:03:00,1.25,13694.0,United Kingdom
45440,493436,72799C,PINK PILLAR CANDLE SILVER FLOCK,240,2010-04-01 13:03:00,1.25,13694.0,United Kingdom
45441,493436,72799E,IVORY PILLAR CANDLE SILVER FLOCK,240,2010-04-01 13:03:00,1.25,13694.0,United Kingdom
45442,493436,72800D,S/4 BLUE DINNER CANDLE SILVER FLOCK,252,2010-04-01 13:03:00,0.79,13694.0,United Kingdom
45443,493436,72800F,4 IVORY DINNER CANDLES GOLD FLOCK,468,2010-04-01 13:03:00,0.79,13694.0,United Kingdom
45444,493436,72800A,S/4 BLACK DINNER CANDLE SILVER FLOC,252,2010-04-01 13:03:00,0.79,13694.0,United Kingdom
45445,493436,72800B,S/4 PURPLE DINNER CANDLE BLK FLOCK,252,2010-04-01 13:03:00,0.79,13694.0,United Kingdom
45446,493436,72799A,BLACK PILLAR CANDLE SILVER FLOCK,240,2010-04-01 13:03:00,1.25,13694.0,United Kingdom
45447,493437,85132A,CHARLIE + LOLA BISCUITS TINS,96,2010-04-01 13:10:00,3.95,13694.0,United Kingdom
45448,493437,85132B,CHARLIE AND LOLA TABLE TINS,96,2010-04-01 13:10:00,3.95,13694.0,United Kingdom
45449,493438,20700,GREEN CAT FLORAL CUSHION COVER ,144,2010-04-01 13:12:00,1.25,13694.0,United Kingdom
45450,493438,20701,PINK CAT FLORAL CUSHION COVER ,144,2010-04-01 13:12:00,1.25,13694.0,United Kingdom
45451,493439,71028B,SILVER BLUE EGG T-LIGHT HOLDER,96,2010-04-01 13:25:00,0.38,13694.0,United Kingdom
45452,493439,78124,MAGAZINE RACK GEBRA ASSORTED ,144,2010-04-01 13:25:00,1.25,13694.0,United Kingdom
45453,493439,79328,BLUE FLOCK GLASS CANDLEHOLDER,96,2010-04-01 13:25:00,0.38,13694.0,United Kingdom
45454,493439,79336,LIGHT PINK FLOCK GLASS CANDLEHOLDER,96,2010-04-01 13:25:00,0.38,13694.0,United Kingdom
45455,493439,79337,BLUE FLOCK GLASS CANDLEHOLDER,96,2010-04-01 13:25:00,0.38,13694.0,United Kingdom
45456,493439,79338,DARK PINK FLOCK GLASS CANDLEHOLDER,96,2010-04-01 13:25:00,0.38,13694.0,United Kingdom
45457,493439,82076,BEECH WOOD PHOTO FRAME ,64,2010-04-01 13:25:00,1.25,13694.0,United Kingdom
45458,493439,85167B,BLACK GRAND BAROQUE PHOTO FRAME,120,2010-04-01 13:25:00,1.25,13694.0,United Kingdom
45459,493439,85166B,BLACK METAL BAROQUE PHOTO FRAME,120,2010-04-01 13:25:00,1.25,13694.0,United Kingdom
45460,493439,85167A,WHITE GRAND BAROQUE PHOTO FRAME,60,2010-04-01 13:25:00,1.25,13694.0,United Kingdom
45461,493439,85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,288,2010-04-01 13:25:00,1.25,13694.0,United Kingdom
45462,493439,85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,288,2010-04-01 13:25:00,1.25,13694.0,United Kingdom
45463,493439,85224,ASSORTED COLOUR SILK GLASSES CASE,240,2010-04-01 13:25:00,0.38,13694.0,United Kingdom
45464,493439,85222,ASSORTED COLOUR SILK COSMETIC PURSE,240,2010-04-01 13:25:00,0.65,13694.0,United Kingdom
45465,493439,85221,ASSORTED COLOUR SILK COIN PURSE,480,2010-04-01 13:25:00,0.38,13694.0,United Kingdom
